"","id","datasource","abstract","title","author"
"20","df35c.3.19","urn:node:GOA","These historic data sets are from Conductivity, Temperature, and Depth (CTD) surveys conducted by various agencies from the 1970s to 2009.  Agencies that collected the data include NOAA's Office of Coast Survey (OCS), NOAA's National Oceanographic Data Center (NODC), University of Alaska Fairbanks Institute of Marine Science (UAF IMS), Global Ocean Ecosystem Dynamics (GLOBEC), and more.

These data sets were assembled in order to provide historical context for the current proposed project, ""Long-term monitoring of oceanographic conditions in Prince William Sound"" (EVOSTC Project 12120114-E). This project is a component of the integrated Long-term Monitoring of Marine Conditions and Injured Resources and Services submitted by McCammon et. al. This project is intended to provide physical and biological measurements that may be used to assess bottom-up impacts on the marine ecosystems of Prince William Sound. Specifically, it is proposed to deploy an autonomous profiling mooring in central Prince William Sound that will provide high frequency (~daily) depth-specific measurements of physical (temperature, salinity, turbidity), biogeochemical (nitrate, phosphate and silicate) and biological (Chlorophyll-a concentration) parameters that will be telemetered out in near real-time. Several regular vessel surveys are also proposed to provide ground-truth data for the mooring, and to attempt to capture some of the spatial variability in PWS. As well as the mooring site, the surveys will visit all four of the SEA bays to maintain ongoing EVOSTC funded time series measurements at those sites and to support proposed herring research (Pegau et. al). The major entrances (Hinchinbrook Entrance and Montague Strait) will also be visited. The surveys will make the same suite of measurements as the mooring, and will also collect water and plankton samples. This project will also link significantly with the herring research efforts proposed by Pegau et al., and will analyze plankton samples collected during intensive studies of juvenile herring feeding and energetics.","Long-term monitoring of oceanographic conditions in Prince William Sound, Alaska (1973-2009)","Rob Campbell"
"21","df35c.3.23","urn:node:GOA","These historic data sets are from Conductivity, Temperature, and Depth (CTD) surveys conducted by various agencies from the 1970s to 2009.  Agencies that collected the data include NOAA's Office of Coast Survey (OCS), NOAA's National Oceanographic Data Center (NODC), University of Alaska Fairbanks Institute of Marine Science (UAF IMS), Global Ocean Ecosystem Dynamics (GLOBEC), and more.

These data sets were assembled in order to provide historical context for the current proposed project, ""Long-term monitoring of oceanographic conditions in Prince William Sound"" (EVOSTC Project 12120114-E). This project is a component of the integrated Long-term Monitoring of Marine Conditions and Injured Resources and Services submitted by McCammon et. al. This project is intended to provide physical and biological measurements that may be used to assess bottom-up impacts on the marine ecosystems of Prince William Sound. Specifically, it is proposed to deploy an autonomous profiling mooring in central Prince William Sound that will provide high frequency (~daily) depth-specific measurements of physical (temperature, salinity, turbidity), biogeochemical (nitrate, phosphate and silicate) and biological (Chlorophyll-a concentration) parameters that will be telemetered out in near real-time. Several regular vessel surveys are also proposed to provide ground-truth data for the mooring, and to attempt to capture some of the spatial variability in PWS. As well as the mooring site, the surveys will visit all four of the SEA bays to maintain ongoing EVOSTC funded time series measurements at those sites and to support proposed herring research (Pegau et. al). The major entrances (Hinchinbrook Entrance and Montague Strait) will also be visited. The surveys will make the same suite of measurements as the mooring, and will also collect water and plankton samples. This project will also link significantly with the herring research efforts proposed by Pegau et al., and will analyze plankton samples collected during intensive studies of juvenile herring feeding and energetics.","Long-term monitoring of oceanographic conditions in Prince William Sound, Alaska: 1973-2009","Rob Campbell"
"22","df35a.22.15","urn:node:GOA","This project has developed a web-based data portal and consolidated, documented, and entered data sets, metadata, and other electronic resources into that web portal. The efforts of this project have resulted in a considerable increase in available historic time series data regarding herring ecosystem dynamics in Prince William Sound. The web portal provides public access to information, data and GIS visualizations. Scientist and researchers can use the web portal as a resource to assist in consolidating, accessing and synthesizing herring data. This project has also developed an ArcPad application for collecting herring aerial survey data directly into a GIS format. Also produced by this project are a set of technical Standard Operating Procedures (SOPs) for efficiently ingesting, managing and serving ecological datasets in an open, scalable and standardized way. These SOPs were developed in the last phase of this effort and also document the technical architecture of system implementation. The project was conceived during an EVOS-sponsored workshop in April 2006 that was tasked to identify Prince William Sound herring data gaps and develop restoration or research projects to help herring recovery. Participants indicated that knowledge of the spatial and temporal aspects of herring related data sets (e.g., herring spawn) was necessary to understand how restoration activities might affect herring abundance trajectories. This project has improved data quality and provided easier access and visualization of selected herring data sets and other electronic resources.

EVOSTC project 090822 was originally a one year pilot project (070822) that began in spring 2007 and was extended for the 2008 and 2009 fiscal years. Work performed in 2008 is associated with EVOSTC project number 080822. Steve Moffitt, Alaska Department of Fish & Game Division of Commercial Fisheries, was the PI for the project during 2007 and 2008. In 2009 the PI responsibility was transferred to Rob Bochenek of Axiom Consulting & Design. This project suffered a serious impediment during 2008 when Jim Vansant, lead ADF&G data salvage technician, was killed in a construction accident.

The data can be found at the AOOS Data Resources page, http://www.aoos.org/aoos-data-resources/ under ""Prince William Sound Herring Portal"".

A zip file Containing the GIS shapefiles, xml files, and databases used to create the herring data portal is also attached.","Herring Data and Information Portal: 2007-2009","Steve Moffitt"
"23","df35a.22.10","urn:node:GOA","This project has developed a web-based data portal and consolidated, documented, and entered data sets, metadata, and other electronic resources into that web portal. The efforts of this project have resulted in a considerable increase in available historic time series data regarding herring ecosystem dynamics in Prince William Sound. The web portal provides public access to information, data and GIS visualizations. Scientist and researchers can use the web portal as a resource to assist in consolidating, accessing and synthesizing herring data. This project has also developed an ArcPad application for collecting herring aerial survey data directly into a GIS format. Also produced by this project are a set of technical Standard Operating Procedures (SOPs) for efficiently ingesting, managing and serving ecological datasets in an open, scalable and standardized way. These SOPs were developed in the last phase of this effort and also document the technical architecture of system implementation. The project was conceived during an EVOS-sponsored workshop in April 2006 that was tasked to identify Prince William Sound herring data gaps and develop restoration or research projects to help herring recovery. Participants indicated that knowledge of the spatial and temporal aspects of herring related data sets (e.g., herring spawn) was necessary to understand how restoration activities might affect herring abundance trajectories. This project has improved data quality and provided easier access and visualization of selected herring data sets and other electronic resources.

EVOSTC project 090822 was originally a one year pilot project (070822) that began in spring 2007 and was extended for the 2008 and 2009 fiscal years. Work performed in 2008 is associated with EVOSTC project number 080822. Steve Moffitt, Alaska Department of Fish & Game Division of Commercial Fisheries, was the PI for the project during 2007 and 2008. In 2009 the PI responsibility was transferred to Rob Bochenek of Axiom Consulting & Design. This project suffered a serious impediment during 2008 when Jim Vansant, lead ADF&G data salvage technician, was killed in a construction accident.

The data can be found at the AOOS Data Resources page, http://www.aoos.org/aoos-data-resources/ under ""Prince William Sound Herring Portal"".

A zip file Containing the GIS shapefiles, xml files, and databases used to create the herring data portal is also attached.","Herring Data and Information Portal: 2007-2009","Steve Moffitt"
"24","sclark.47.20","urn:node:KNB","[Based on best available information it was assumed this data was a part of the FS11 EVOSTC project and matching metadata was pulled from those sources]

Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal ofFisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). Permission to reproduce these articles was  granted  by the publisher, National Research Council of Canada, Research Press.

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
McGurk, M.D., and Brown, E.D. 1996. Eggâlarva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343â2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846â1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"25","sclark.47.21","urn:node:KNB","[Based on best available information it was assumed this data was a part of the FS11 EVOSTC project and matching metadata was pulled from those sources]

Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal ofFisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). Permission to reproduce these articles was  granted  by the publisher, National Research Council of Canada, Research Press.

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
Sources:
McGurk, M.D., and Brown, E.D. 1996. Eggâlarva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343â2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846â1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"26","df35b.3.4","urn:node:GOA","This project is a component of the Sound Ecosystem Assessment (SEA) program, a multi-disciplinary effort to acquire an ecosystem level understanding of the marine and freshwater processes that interact to constrain levels of fish, marine bird, and marine mammal production in Prince William Sound (PWS). Research conducted under the Sound Ecosystem Assessment project (SEA, /320) has shown that Pacific herring have significant dependence on Gulf of Alaska carbon. Accordingly, herring are subject to changes in carbon flow occurring between the Gulf of Alaska and Prince William Sound. The first step in understanding how this fundamental environmental process affects herring recruitment is to isotopically analyze a time series of herring for which energetic data have been collected. This will expand upon the data series available from SEA, providing a total four-year time period corresponding to one period in the cyclicity of herring population abundance in Prince William Sound. (Source: EVOSTC website)


-----Sources cited:

Norcross, B. L., E. D. Brown, K. D. E. Stokesbury, and M. Frandsen. 1996. Juvenile herring growth and habitat, Exxon Valdez Oil Spill Restoration Project Annual Report (Restoration Project 95320T), University of Alaska Fairbanks, Institute of Marine Science, Fairbanks, Alaska.

Kline, T.C. 1999. Temporal and spatial variability of 13C/12C and 15N/14N in pelagic biota of Prince Willam Sound, Alaska. canadian Journal of Fisheries and Aquatic Sciences 56(Suppl. 1):94-117.

Kline, T.C. Jr. 2001. The trophic position of Pacific herring in Prince William Sound, Alaska based on their stable isotope abundance. In: F. Funk, J. Blakkburn, D. Hay, A.J. Paul, R. Stephenson, R. Toresen and D. Witherell, editors. Herring: Expectations for a New Millenium. University of Alaska Sea Grant, Fairbanks, AK. AK-SG-01-04. p. 69-80. 


-----Publications:

Kline, T. C. Jr. 1997. Confirming forage fish food web dependencies in the Prince William Sound ecosystem using natural stable isotope tracers. Proceedings of the International Symposium on the Role of Forage Fishes in Marine Ecosystems. Alaska Sea Grant College Program Report No. 9701. University of Alaska Fairbanks. P. 257 - 269.

Kline, T. C. Jr. 1998. Salmon Fry. In: T. A. Okey and D. Pauly (eds), A Trophic Mass-Balance Model of AlaskaÃÂ¢ÃÂÃÂs Prince William Sound Ecosystem, for the Post-Spill Period 1994-1996. Fisheries Centre Research Reports 1998 Volume 6 Number 4. Fisheries Centre, University of British Columbia, Vancouver, Canada. p. 26-3 1. (included in the ECOPATH project (Pauly and Pimm, P.1.s) final report)

Kline, T.C. Jr. and D. Pauly. 1998. Cross-validation of trophic level estimates from a mass-balance model of Prince William Sound using 15N/14N data. In: Funk, F., T.J. Quinn II, J. Heifetz, J.N. Ianelli, J.E. Powers, J.F. Schweigert, P.J. Sullivan, and C.I. Zhang (eds.), Fishery Stock Assessment Models. University of Alaska Sea Grant, AK-SG-98-01. Fairbanks, Alaska. p. 693-702. 

Kline, T.C., Jr. 1999. Temporal and spatial variability of 13C/12C and 15N/14N in pelagic biota of Prince William Sound, Alaska. Canadian Journal of Fisheries and Aquatic Sciences. Vol. 56, Suppl. 1, pg. 94-117. 
 
Kline, T. C. Jr. 1999. Carbon and Nitrogen Isotopic Composition of Prince William Sound Pelagic Biota Shift on Annual Time Scales: A Tool for Monitoring Changes in Oceanographic Forcing. In: Ecosystem Consideration in Fisheries Management. Proceedings of the International Symposium on Ecosystem Consideration in Fisheries Management. Alaska Sea Grant College program Report No. 99-01. University of Alaska Fairbanks. IN PRESS: (included in Project 3 11 (Kline P.I.) final report)

Norcross, B. L., E. D. Brown, S. Gay, R. J. Foy, M. Jin, T. Kline, J. Kirsch, D. Mason, C. N. K. Mooers, V. Patrick, A. J. Paul, IS. D. E. Stokesbury, S. J. Thornton, S. Vaughan, J. Wang. Biological and Physical Effects on the Early Life History of Herring in Prince William Sound, Alaska. (to be submitted to Fisheries Oceanography, included in project 320 SEA-Synthesis (Cooney et al.) final report)

Kline, T.C. Jr. 1999a. Monitoring Changes in Oceanographic Forcing Using the Carbon and Nitrogen Isotopic Composition of Prince William Sound Pelagic Biota. In: Ecosystem Approaches for Fisheries Management. University of Alaska Sea Grant, AK-SG-99-01, Fairbanks. p. 87-95

Kline, Thomas C., Jr. 2000. Prince William Sound Food Webs: Structure and Change, Exxon Valdez Restoration Project Annual Report (Restoration Project 99393), Prince William Sound Science Center, Cordova, Alaska.

Eslinger, D.L., R.T. Cooney, C.P. McRoy, A. Ward, T.C. Kline Jr., E.P. Simpson, J. Wang and J.R. Allen. 2001. Plankton dynamics: observed and modeled responses to physical conditions in Prince William Sound, Alaska. Fisheries Oceanography 10 (Suppl. 1):81-96.


Norcross, B.L., E.D. Brown, R.J. Foy, M. Frandsen, S.M. Gay III, T.C. Kline Jr., D.M. Mason, E.V. Patrick, A.J. Paul and K.D.E. Stokesbury. 2001. A synthesis of the life history and ecology of juvenile Pacific herring in Prince William Sound, Alaska. Fisheries Oceanography 10, (Suppl. 1):42-57.","SEA: Confirming Food Web Dependencies with Stable Isotope Tracers: Food Webs of Fishes-Prince William Sound, Alaska (1994-1998)","Thomas C. Kline"
"27","df35a.22.13","urn:node:GOA","This project has developed a web-based data portal and consolidated, documented, and entered data sets, metadata, and other electronic resources into that web portal. The efforts of this project have resulted in a considerable increase in available historic time series data regarding herring ecosystem dynamics in Prince William Sound. The web portal provides public access to information, data and GIS visualizations. Scientist and researchers can use the web portal as a resource to assist in consolidating, accessing and synthesizing herring data. This project has also developed an ArcPad application for collecting herring aerial survey data directly into a GIS format. Also produced by this project are a set of technical Standard Operating Procedures (SOPs) for efficiently ingesting, managing and serving ecological datasets in an open, scalable and standardized way. These SOPs were developed in the last phase of this effort and also document the technical architecture of system implementation. The project was conceived during an EVOS-sponsored workshop in April 2006 that was tasked to identify Prince William Sound herring data gaps and develop restoration or research projects to help herring recovery. Participants indicated that knowledge of the spatial and temporal aspects of herring related data sets (e.g., herring spawn) was necessary to understand how restoration activities might affect herring abundance trajectories. This project has improved data quality and provided easier access and visualization of selected herring data sets and other electronic resources.

EVOSTC project 090822 was originally a one year pilot project (070822) that began in spring 2007 and was extended for the 2008 and 2009 fiscal years. Work performed in 2008 is associated with EVOSTC project number 080822. Steve Moffitt, Alaska Department of Fish & Game Division of Commercial Fisheries, was the PI for the project during 2007 and 2008. In 2009 the PI responsibility was transferred to Rob Bochenek of Axiom Consulting & Design. This project suffered a serious impediment during 2008 when Jim Vansant, lead ADF&G data salvage technician, was killed in a construction accident.

The data can be found at the AOOS Data Resources page, http://www.aoos.org/aoos-data-resources/ under ""Prince William Sound Herring Portal"".

A zip file Containing the GIS shapefiles, xml files, and databases used to create the herring data portal is also attached.","Herring Data and Information Portal: 2007-2009","Steve Moffitt"
"28","df35a.22.11","urn:node:GOA","This project has developed a web-based data portal and consolidated, documented, and entered data sets, metadata, and other electronic resources into that web portal. The efforts of this project have resulted in a considerable increase in available historic time series data regarding herring ecosystem dynamics in Prince William Sound. The web portal provides public access to information, data and GIS visualizations. Scientist and researchers can use the web portal as a resource to assist in consolidating, accessing and synthesizing herring data. This project has also developed an ArcPad application for collecting herring aerial survey data directly into a GIS format. Also produced by this project are a set of technical Standard Operating Procedures (SOPs) for efficiently ingesting, managing and serving ecological datasets in an open, scalable and standardized way. These SOPs were developed in the last phase of this effort and also document the technical architecture of system implementation. The project was conceived during an EVOS-sponsored workshop in April 2006 that was tasked to identify Prince William Sound herring data gaps and develop restoration or research projects to help herring recovery. Participants indicated that knowledge of the spatial and temporal aspects of herring related data sets (e.g., herring spawn) was necessary to understand how restoration activities might affect herring abundance trajectories. This project has improved data quality and provided easier access and visualization of selected herring data sets and other electronic resources.

EVOSTC project 090822 was originally a one year pilot project (070822) that began in spring 2007 and was extended for the 2008 and 2009 fiscal years. Work performed in 2008 is associated with EVOSTC project number 080822. Steve Moffitt, Alaska Department of Fish & Game Division of Commercial Fisheries, was the PI for the project during 2007 and 2008. In 2009 the PI responsibility was transferred to Rob Bochenek of Axiom Consulting & Design. This project suffered a serious impediment during 2008 when Jim Vansant, lead ADF&G data salvage technician, was killed in a construction accident.

The data can be found at the AOOS Data Resources page, http://www.aoos.org/aoos-data-resources/ under ""Prince William Sound Herring Portal"".

A zip file Containing the GIS shapefiles, xml files, and databases used to create the herring data portal is also attached.","Herring Data and Information Portal: 2007-2009","Steve Moffitt"
"29","df35d.210.4","urn:node:GOA","These historic data sets are from Conductivity, Temperature, and Depth (CTD) surveys conducted by various agencies from the 1970s to 2009.  Agencies that collected the data include NOAA's Office of Coast Survey (OCS), NOAA's National Oceanographic Data Center (NODC), University of Alaska Fairbanks Institute of Marine Science (UAF IMS), Global Ocean Ecosystem Dynamics (GLOBEC), and more.

These data sets were assembled in order to provide historical context for the current proposed project, ""Long-term monitoring of oceanographic conditions in Prince William Sound"" (EVOSTC Project 12120114-E). This project is a component of the integrated Long-term Monitoring of Marine Conditions and Injured Resources and Services submitted by McCammon et. al. This project is intended to provide physical and biological measurements that may be used to assess bottom-up impacts on the marine ecosystems of Prince William Sound. Specifically, it is proposed to deploy an autonomous profiling mooring in central Prince William Sound that will provide high frequency (~daily) depth-specific measurements of physical (temperature, salinity, turbidity), biogeochemical (nitrate, phosphate and silicate) and biological (Chlorophyll-a concentration) parameters that will be telemetered out in near real-time. Several regular vessel surveys are also proposed to provide ground-truth data for the mooring, and to attempt to capture some of the spatial variability in PWS. As well as the mooring site, the surveys will visit all four of the SEA bays to maintain ongoing EVOSTC funded time series measurements at those sites and to support proposed herring research (Pegau et. al). The major entrances (Hinchinbrook Entrance and Montague Strait) will also be visited. The surveys will make the same suite of measurements as the mooring, and will also collect water and plankton samples. This project will also link significantly with the herring research efforts proposed by Pegau et al., and will analyze plankton samples collected during intensive studies of juvenile herring feeding and energetics.","Long-term monitoring of oceanographic conditions in Prince William Sound, Alaska: 1973-2010","Rob Campbell"
"30","df35d.210.5","urn:node:GOA","These historic data sets are from Conductivity, Temperature, and Depth (CTD) surveys conducted by various agencies from the 1970s to 2009.  Agencies that collected the data include NOAA's Office of Coast Survey (OCS), NOAA's National Oceanographic Data Center (NODC), University of Alaska Fairbanks Institute of Marine Science (UAF IMS), Global Ocean Ecosystem Dynamics (GLOBEC), and more.

These data sets were assembled in order to provide historical context for the current proposed project, ""Long-term monitoring of oceanographic conditions in Prince William Sound"" (EVOSTC Project 12120114-E). This project is a component of the integrated Long-term Monitoring of Marine Conditions and Injured Resources and Services submitted by McCammon et. al. This project is intended to provide physical and biological measurements that may be used to assess bottom-up impacts on the marine ecosystems of Prince William Sound. Specifically, it is proposed to deploy an autonomous profiling mooring in central Prince William Sound that will provide high frequency (~daily) depth-specific measurements of physical (temperature, salinity, turbidity), biogeochemical (nitrate, phosphate and silicate) and biological (Chlorophyll-a concentration) parameters that will be telemetered out in near real-time. Several regular vessel surveys are also proposed to provide ground-truth data for the mooring, and to attempt to capture some of the spatial variability in PWS. As well as the mooring site, the surveys will visit all four of the SEA bays to maintain ongoing EVOSTC funded time series measurements at those sites and to support proposed herring research (Pegau et. al). The major entrances (Hinchinbrook Entrance and Montague Strait) will also be visited. The surveys will make the same suite of measurements as the mooring, and will also collect water and plankton samples. This project will also link significantly with the herring research efforts proposed by Pegau et al., and will analyze plankton samples collected during intensive studies of juvenile herring feeding and energetics.","Long-term monitoring of oceanographic conditions in Prince William Sound, Alaska: 1973-2010","Rob Campbell"
"31","df35b.3.7","urn:node:GOA","This project is a component of the Sound Ecosystem Assessment (SEA) program, a multi-disciplinary effort to acquire an ecosystem level understanding of the marine and freshwater processes that interact to constrain levels of fish, marine bird, and marine mammal production in Prince William Sound (PWS). Research conducted under the Sound Ecosystem Assessment project (SEA, /320) has shown that Pacific herring have significant dependence on Gulf of Alaska carbon. Accordingly, herring are subject to changes in carbon flow occurring between the Gulf of Alaska and Prince William Sound. The first step in understanding how this fundamental environmental process affects herring recruitment is to isotopically analyze a time series of herring for which energetic data have been collected. This will expand upon the data series available from SEA, providing a total four-year time period corresponding to one period in the cyclicity of herring population abundance in Prince William Sound. (Source: EVOSTC website)

-----Funding and Support Provided by: 
Exxon Valdez Oil Spill Trustee Council (EVOSTC), 
Sound Ecosystme Assessment (SEA), 
Global Ocean Ecosystem Dynamics (GLOBEC)

-----Sources cited:

Norcross, B. L., E. D. Brown, K. D. E. Stokesbury, and M. Frandsen. 1996. Juvenile herring growth and habitat, Exxon Valdez Oil Spill Restoration Project Annual Report (Restoration Project 95320T), University of Alaska Fairbanks, Institute of Marine Science, Fairbanks, Alaska.

Kline, T.C. 1999. Temporal and spatial variability of 13C/12C and 15N/14N in pelagic biota of Prince Willam Sound, Alaska. canadian Journal of Fisheries and Aquatic Sciences 56(Suppl. 1):94-117.

Kline, T.C. Jr. 2001. The trophic position of Pacific herring in Prince William Sound, Alaska based on their stable isotope abundance. In: F. Funk, J. Blakkburn, D. Hay, A.J. Paul, R. Stephenson, R. Toresen and D. Witherell, editors. Herring: Expectations for a New Millenium. University of Alaska Sea Grant, Fairbanks, AK. AK-SG-01-04. p. 69-80. 


-----Publications:

Kline, T. C. Jr. 1997. Confirming forage fish food web dependencies in the Prince William Sound ecosystem using natural stable isotope tracers. Proceedings of the International Symposium on the Role of Forage Fishes in Marine Ecosystems. Alaska Sea Grant College Program Report No. 9701. University of Alaska Fairbanks. P. 257 - 269.

Kline, T. C. Jr. 1998. Salmon Fry. In: T. A. Okey and D. Pauly (eds), A Trophic Mass-Balance Model of Alaskas Prince William Sound Ecosystem, for the Post-Spill Period 1994-1996. Fisheries Centre Research Reports 1998 Volume 6 Number 4. Fisheries Centre, University of British Columbia, Vancouver, Canada. p. 26-3 1. (included in the ECOPATH project (Pauly and Pimm, P.1.s) final report)

Kline, T.C. Jr. and D. Pauly. 1998. Cross-validation of trophic level estimates from a mass-balance model of Prince William Sound using 15N/14N data. In: Funk, F., T.J. Quinn II, J. Heifetz, J.N. Ianelli, J.E. Powers, J.F. Schweigert, P.J. Sullivan, and C.I. Zhang (eds.), Fishery Stock Assessment Models. University of Alaska Sea Grant, AK-SG-98-01. Fairbanks, Alaska. p. 693-702. 

Kline, T.C., Jr. 1999. Temporal and spatial variability of 13C/12C and 15N/14N in pelagic biota of Prince William Sound, Alaska. Canadian Journal of Fisheries and Aquatic Sciences. Vol. 56, Suppl. 1, pg. 94-117. 
 
Kline, T. C. Jr. 1999. Carbon and Nitrogen Isotopic Composition of Prince William Sound Pelagic Biota Shift on Annual Time Scales: A Tool for Monitoring Changes in Oceanographic Forcing. In: Ecosystem Consideration in Fisheries Management. Proceedings of the International Symposium on Ecosystem Consideration in Fisheries Management. Alaska Sea Grant College program Report No. 99-01. University of Alaska Fairbanks. IN PRESS: (included in Project 3 11 (Kline P.I.) final report)

Norcross, B. L., E. D. Brown, S. Gay, R. J. Foy, M. Jin, T. Kline, J. Kirsch, D. Mason, C. N. K. Mooers, V. Patrick, A. J. Paul, IS. D. E. Stokesbury, S. J. Thornton, S. Vaughan, J. Wang. Biological and Physical Effects on the Early Life History of Herring in Prince William Sound, Alaska. (to be submitted to Fisheries Oceanography, included in project 320 SEA-Synthesis (Cooney et al.) final report)

Kline, T.C. Jr. 1999a. Monitoring Changes in Oceanographic Forcing Using the Carbon and Nitrogen Isotopic Composition of Prince William Sound Pelagic Biota. In: Ecosystem Approaches for Fisheries Management. University of Alaska Sea Grant, AK-SG-99-01, Fairbanks. p. 87-95

Kline, Thomas C., Jr. 2000. Prince William Sound Food Webs: Structure and Change, Exxon Valdez Restoration Project Annual Report (Restoration Project 99393), Prince William Sound Science Center, Cordova, Alaska.

Eslinger, D.L., R.T. Cooney, C.P. McRoy, A. Ward, T.C. Kline Jr., E.P. Simpson, J. Wang and J.R. Allen. 2001. Plankton dynamics: observed and modeled responses to physical conditions in Prince William Sound, Alaska. Fisheries Oceanography 10 (Suppl. 1):81-96.

Norcross, B.L., E.D. Brown, R.J. Foy, M. Frandsen, S.M. Gay III, T.C. Kline Jr., D.M. Mason, E.V. Patrick, A.J. Paul and K.D.E. Stokesbury. 2001. A synthesis of the life history and ecology of juvenile Pacific herring in Prince William Sound, Alaska. Fisheries Oceanography 10, (Suppl. 1):42-57.","SEA: Confirming Food Web Dependencies with Stable Isotope Tracers: Food Webs of Fishes-Prince William Sound, Alaska (1994-1998)","Thomas C. Kline"
