"","id","datasource","abstract","title","author"
"11","df35b.95.5","urn:node:GOA","Description of umbrella ""Juvenile Herring Growth and Habitats project"":

Aerial surveys typically lack precision and are not sufficiently accurate to provide a standalone estimate of stock biomass (Krebs 1989; Gunderson 1993; Hunter and Chumside, 1995). Varia estimate of stock biomass (Krebs 1989; Gunderson 1993; Hunter and Chumside, 1995).  Variability due to sighting conditions, changes in vertical distribution of fish schools, and surveyor bias largely go unmeasured (Hunter and Chumside, 1995). It is therefore important to standardizea s manys urveyp arameters,s ucha s aircraft speed, altitude, time of day, etc., that can affect aeriale stimates(Caughleye t al., 1976).Thus, the main purpose of this study was to develop methodology and improve the precision of visual aerial survey estimates of surface schooling forage fish distribution and abundance. The specific objectives were to: 1) develop an appropriate survey design incorporating estimation of detection error and surveyor bias and defining optimal survey constraints, 2) determine the accuracy of fish species and age class discrimination from visual aerial observations, 3) determine the repeatability of aerial measurements, and 4) determine the spatial resolution of aerial measurements needed to use the results in ecological analyses.  A secondary objective was to develop abundance estimates for jellyfish aggregations (Aequorea sp.) and foraging sea birds. This study demonstrates that aerial surveys are a useful tool for ecological research of forage fish, sea birds, and other marine species. In addition, surveyors can discriminate forage fish species and produce repeatable results with an acceptable level of error. The methods described in this report outline an efficient, cost effective
way to obtain information on the distribution and abundance of forage fish and their predators. In addition, we have identified a model and the sources of error affecting the accuracy and precision of survey results. (from EVOSTC project #320-T final report)

***This work is part of a multi-reseracher, multi-project study of forage fish ecology and surving. The data here include tucker trawl larval surveys. Other data for this project can be referenced in the following packages: df35d.93.12 (http://evos.nceas.ucsb.edu/evos/metacat/df35d.93.12/default).

The hypothesis that juvenile herring aggregated within bays was tested by examining the relationship between the spatial distributions of herring and distances from shore. A group of data cells was considered to be a fish school if the sum of the differences between latitudes and longitudes of adjacent cells was >0.009'. Visual examination of the echograms and plots of cells along transects supported this assumption. Bays were statistically defined from passages or open coast line by creating a parameter that is the
sum of the three nearest shore distances (sum3NSD), each separated by 90"". This measurement was calculated at 12 bays and along 2 passages, 26 inside bays and 17 outside bays, to verify that it accurately defined bays, passages, and open coast line. The sum3NSD for each herrin g school within each size mode was calculated and compared to the same measurements from randomly selected points along the transect for the three surveys usinga chi-squared test. Expected values were grouped according to Cochran's rule (Sokal & Rohlf 198 1). This technique corrected sampling and shoreline structure biases, for example 80 % of the shoreline may have been in bays or we may have surveyed bays more than open coastline or passages. Further to determine if there were physical differences in water mass and larval fish community structure at these locations vertical water profiles measuring temperature and salinity at 1 m intervals, using a SeaBird instrument, and two tucker trawl samples (1 m^2 mouth, 505 micronmeter mesh nets) were collected at each of these sites. Tucker trawl samples were preserved in 10% formalin for >48 h, then transferred to 50% isopropyl alcohol and sorted to species and measured in the laboratory.","Juvenile Herring Growth and Habitats - [UNFORMATTED]","Brenda Norcross"
"12","df35d.408.7","urn:node:GOA","Killer whales were monitored in Prince William Sound, Alaska with funding from the Exxon Valdez Oil Spill (EVOS) Trustee Council in 1989, 1990, and 1991 (damage assessment) and in 1993 (restoration monitoring). Monitoring was continued in 1995-2011 as part of the EVOS Trustee Council restoration program. The North Gulf Oceanic Society (NGOS) independently maintained a monitoring program in all other years since 1984. The goal of the photo monitoring has been to obtain identification photographs of all whales in all major resident pods and the AT1 transient group on an annual basis. Photo-identification techniques (after Bigg, et. al. 1990) were used to identify individual whales. The current photographic database includes tens of thousands of frames of film collected from 1984-2011 and is used to provide individual identifications for each encounter with whales. Vital rates for AB pod and all other frequently sighted resident pods have been calculated annually based on the photographic data.","Behavior and Feeding Summaries for Killer Whales in Alaska: 2003 - 2012","Craig Matkin"
"13","df35d.15.1","urn:node:GOA","[Based on best available information it was assumed this data was a part of the FS11 EVOSTC project and matching metadata was pulled from those sources]

Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). 

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
Sources:
McGurk, M.D., and Brown, E.D. 1996. Egg-larva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343-2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846-1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"14","df35d.15.4","urn:node:GOA","Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). 

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
McGurk, M.D., and Brown, E.D. 1996. Egg-larva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343-2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846-1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"15","df35a.22.5","urn:node:GOA","This project has developed a web-based data portal and consolidated, documented, and entered data sets, metadata, and other electronic resources into that web portal. The efforts of this project have resulted in a considerable increase in available historic time series data regarding herring ecosystem dynamics in Prince William Sound. The web portal provides public access to information, data and GIS visualizations. Scientist and researchers can use the web portal as a resource to assist in consolidating, accessing and synthesizing herring data. This project has also developed an ArcPad application for collecting herring aerial survey data directly into a GIS format. Also produced by this project are a set of technical Standard Operating Procedures (SOPs) for efficiently ingesting, managing and serving ecological datasets in an open, scalable and standardized way. These SOPs were developed in the last phase of this effort and also document the technical architecture of system implementation. The project was conceived during an EVOS-sponsored workshop in April 2006 that was tasked to identify Prince William Sound herring data gaps and develop restoration or research projects to help herring recovery. Participants indicated that knowledge of the spatial and temporal aspects of herring related data sets (e.g., herring spawn) was necessary to understand how restoration activities might affect herring abundance trajectories. This project has improved data quality and provided easier access and visualization of selected herring data sets and other electronic resources.

EVOSTC project 090822 was originally a one year pilot project (070822) that began in spring 2007 and was extended for the 2008 and 2009 fiscal years. Work performed in 2008 is associated with EVOSTC project number 080822. Steve Moffitt, Alaska Department of Fish & Game Division of Commercial Fisheries, was the PI for the project during 2007 and 2008. In 2009 the PI responsibility was transferred to Rob Bochenek of Axiom Consulting & Design. This project suffered a serious impediment during 2008 when Jim Vansant, lead ADF&G data salvage technician, was killed in a construction accident.

The data can be found at the AOOS Data Resources page, http://www.aoos.org/aoos-data-resources/ under ""Prince William Sound Herring Portal"".","Herring Data and Information Portal","Steve Moffitt"
"16","df35d.462.4","urn:node:GOA","Killer whales were monitored in Prince William Sound, Alaska with funding from the Exxon Valdez Oil Spill (EVOS) Trustee Council in 1989, 1990, and 1991 (damage assessment) and in 1993 (restoration monitoring). Monitoring was continued in 1995-2011 as part of the EVOS Trustee Council restoration program. The North Gulf Oceanic Society (NGOS) independently maintained a monitoring program in all other years since 1984. The goal of the photo monitoring has been to obtain identification photographs of all whales in all major resident pods and the AT1 transient group on an annual basis. Photo-identification techniques (after Bigg, et. al. 1990) were used to identify individual whales. The current photographic database includes tens of thousands of frames of film collected from 1984-2011 and is used to provide individual identifications for each encounter with whales. Vital rates for AB pod and all other frequently sighted resident pods have been calculated annually based on the photographic data.","GIS tracks for killer whale encounters in Alaska: 1984 - 2013","Craig Matkin"
"17","sclark.47.14","urn:node:GOA","[Based on best available information it was assumed this data was a part of the FS11 EVOSTC project and matching metadata was pulled from those sources]

Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal ofFisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). Permission to reproduce these articles was  granted  by the publisher, National Research Council of Canada, Research Press.

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Sources:
McGurk, M.D., and Brown, E.D. 1996. Eggâlarva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343â2354.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","McGurk Trawl Surveys","Evelyn Brown"
"18","sclark.47.23","urn:node:GOA","[Based on best available information it was assumed this data was a part of the FS11 EVOSTC project and matching metadata was pulled from those sources]

Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). 

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
Sources:
McGurk, M.D., and Brown, E.D. 1996. Egg-larva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343-2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846-1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"19","sclark.47.18","urn:node:GOA","[Based on best available information it was assumed this data was a part of the FS11 EVOSTC project and matching metadata was pulled from those sources]

Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal ofFisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). Permission to reproduce these articles was  granted  by the publisher, National Research Council of Canada, Research Press.

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
McGurk, M.D., and Brown, E.D. 1996. Eggâlarva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343â2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846â1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"20","df35b.181.6","urn:node:GOA","National Oceanic and Atmospheric Administration treatment effects studies from 1989 through 1997 suggested that bivalve assemblages on beaches in Prince William Sound treated with high-pressure washing were severely injured in terms of abundance, species composition, and function. Restoration Project 040574 assessed the generality and persistence of this apparent injury to this assemblage. Sites were re-assessed in 2010 to test for long term effects of treatment. The major purposes of this study were to monitor recovery and compare bivalve abundance patterns to those observed in 2002.  As such, the 39 sites occupied during this study were specifically those sampled in the EVOS TC 2002 study (Lees and Driskell 2007).  GPS coordinates and site photographs from the 2002 study were used to reoccupy the same area to the degree allowable by tide levels at the time of sampling.  One site, Northwest Bay West Arm, was deleted from this suite of sites on the understanding that NOAA would sample it during a complementary study.  That site ultimately was not sampled.  The data here represent the bivalve survey results from these assessments. (EVOS Recovery project 10100574)","Re-Assessment of Bivalve Recovery on Treated Mixed-Soft Beaches In Prince William Sound, 2010","Dennis Lees"
"21","df35d.457.8","urn:node:GOA","We have compiled a metadata base that includes >13,000 entries representing one or more nearshore resources (from physical attributes such as water and air, to birds and mammals). Each entry is viewable in three formats, 1) a geospatial explicit format (ArcView 3.3), 2) a spreadsheet format (Excel 2002 and within ArcView, and 3) A Procite database of references included in 1 and 2 above. The metadata base includes more than 1,100 independent references dating from 1896 to 2003 that are sorted into one or more of 15 ArcView themes, with associated areas of inference that can be sorted and displayed through any one of up to 24 fields that include location, author, metric, year, taxa, and method. The hierarchical GIS data base contains the following layers: 1) A base map of the GOA, 2) 15 files (ArcView themes) with resource specific references (e.g. algae, invertebrates, fishes, seabirds, and sea otters), and 3) buffer files for each resource that provides spatial reference to the area of inference for each reference. Attribute data (location, taxa, metrics, methods...) for each reference are accessible through the ArcView tables and the Excel spreadsheet. All references included in the metadata base, plus references such as review articles without geo-spatial reference can also be accessed through a Procite database. The metadata set and the ArcView themes will aid the EVOS Trustee Council members with their decision-making regarding the long-term monitoring and restoration plans for nearshore environments in the Gulf of Alaska. The metadata base and the ArcView themes will allow informed decisions regarding selection of species, methods, and locations for inclusion into the nearshore component of the EVOS GEM program. This component of Project 03687 provides documentation of the process and method used to create the metadata base, and provides instruction for accessing and using the databases.

Publications: Bodkin, J. L., and T. Dean. 2003. Alternative Sampling Designs for Nearshore Monitoring (Gulf Ecosystem Monitoring and Research Project G-030687), US Geological Survey, Alaska Science Center, Anchorage, Alaska.","Geographical Information System database of the availability of historical data in the nearshore zone of the Gulf of Alaska","Jim Bodkin"
"22","df35b.181.5","urn:node:GOA","National Oceanic and Atmospheric Administration treatment effects studies from 1989 through 1997 suggested that bivalve assemblages on beaches in Prince William Sound treated with high-pressure washing were severely injured in terms of abundance, species composition, and function. Restoration Project 040574 assessed the generality and persistence of this apparent injury to this assemblage. Sites were re-assessed in 2010 to test for long term effects of treatment. The major purposes of this study were to monitor recovery and compare bivalve abundance patterns to those observed in 2002.  As such, the 39 sites occupied during this study were specifically those sampled in the EVOS TC 2002 study (Lees and Driskell 2007).  GPS coordinates and site photographs from the 2002 study were used to reoccupy the same area to the degree allowable by tide levels at the time of sampling.  One site, Northwest Bay West Arm, was deleted from this suite of sites on the understanding that NOAA would sample it during a complementary study.  That site ultimately was not sampled.  The data here represent the bivalve survey results from these assessments. (EVOS Recovery project 10100574)","Re-Assessment of Bivalve Recovery on Treated Mixed-Soft Beaches In Prince William Sound, 2010","Dennis Lees"
